Time (milliseconds),time,accelleration,x_accelleration,y_accelleration,z_accelleration,temperature
1123944,1123.929,10.03194,9.731521,-2.3544,0.62784,16
1123969,1123.953,9.439811,9.260641,-1.5696,0.94176,16
1123993,1123.977,9.34011,8.946721,-2.51136,0.94176,16
1124017,1124.001,8.930183,8.632801,-2.19744,0.62784,16
1124076,1124.061,8.959103,8.31888,-3.1392,1.09872,16
1124101,1124.085,9.693472,8.946721,-3.61008,0.94176,16
1124125,1124.109,10.29974,9.417601,-3.924,1.41264,16
1124148,1124.133,10.79036,9.88848,-4.08096,1.41264,16
1124173,1124.157,11.03307,10.35936,-3.29616,1.88352,16
1124237,1124.221,11.12535,10.67328,-2.51136,1.88352,16
1124261,1124.245,9.577134,9.260641,-1.72656,1.72656,16
1124285,1124.269,9.484075,9.260641,-1.09872,1.72656,16
1124309,1124.293,9.169744,8.946721,-1.25568,1.5696,16
1124373,1124.357,10.03317,9.88848,-0.94176,1.41264,16
1124397,1124.381,10.5724,10.35936,-1.41264,1.5696,16
1124421,1124.405,10.64323,10.35936,-1.72656,1.72656,16
1124446,1124.429,10.60381,10.35936,-1.88352,1.25568,16
1124470,1124.453,10.14428,9.88848,-1.88352,1.25568,16
1124529,1124.513,9.747962,9.57456,-0.94176,1.5696,16
1124553,1124.537,10.14428,9.88848,-1.25568,1.88352,16
1124578,1124.561,10.40208,10.04544,-1.5696,2.19744,16
1124601,1124.585,10.13456,9.731521,-0.94176,2.66832,16
1124626,1124.609,9.843533,9.417601,-0.47088,2.82528,16
1124685,1124.669,10.67443,10.2024,0.0,3.1392,16
1124709,1124.693,10.39853,10.04544,-0.31392,2.66832,16
1124733,1124.717,8.761687,8.475841,-0.31392,2.19744,16
1124757,1124.741,8.458383,8.161921,-0.31392,2.19744,16
1124782,1124.765,9.146877,8.789761,-0.31392,2.51136,16
1124842,1124.825,10.04299,9.731521,-0.7848001,2.3544,16
1124866,1124.849,9.929503,9.57456,-0.7848001,2.51136,16
1124889,1124.873,10.53738,9.88848,-0.47088,3.61008,16
1124913,1124.897,10.9928,10.2024,-0.31392,4.08096,16
1124977,1124.961,9.78454,9.103681,-1.41264,3.29616,16
1125001,1124.985,9.74417,9.103681,-1.09872,3.29616,16
1125025,1125.009,9.888481,9.260641,-0.31392,3.45312,16
1125050,1125.033,10.32721,9.731521,0.15696,3.45312,16
1125073,1125.057,10.03072,9.417601,0.0,3.45312,16
1125133,1125.117,10.23254,9.417601,0.7848001,3.924,16
1125157,1125.141,10.51281,9.57456,0.94176,4.23792,16
1125182,1125.165,10.68828,9.260641,2.51136,4.7088,16
1125209,1125.193,10.47172,8.946721,2.98224,4.55184,16
1125232,1125.217,10.68366,8.946721,3.45312,4.7088,16
1125293,1125.277,9.386156,8.161921,2.19744,4.08096,16
1125317,1125.301,8.324801,7.22016,1.72656,3.76704,16
1125340,1125.325,7.155035,6.43536,0.94176,2.98224,16
1125366,1125.349,8.344015,8.161921,-0.15696,1.72656,16
1125389,1125.373,13.24523,12.87072,-2.98224,0.94176,16
1125451,1125.433,12.58913,12.24288,-0.7848001,2.82528,16
1125478,1125.461,11.35983,10.83024,-0.94176,3.29616,16
1125502,1125.485,10.6467,10.04544,-1.25568,3.29616,16
1125525,1125.509,10.51046,9.731521,-1.25568,3.76704,16
1125585,1125.569,8.863725,7.691041,0.31392,4.39488,16
1125610,1125.593,8.530889,7.53408,0.7848001,3.924,16
1125633,1125.617,7.799191,6.90624,1.09872,3.45312,16
1125658,1125.641,11.48814,10.04544,2.98224,4.7088,16
1125681,1125.665,12.98127,10.9872,4.39488,5.33664,16
1125740,1125.725,11.00512,10.04544,-0.94176,4.39488,16
1125765,1125.749,10.75377,9.88848,-1.5696,3.924,16
1125789,1125.773,9.99627,9.103681,-0.62784,4.08096,16
1125814,1125.797,9.199249,8.31888,0.15696,3.924,16
1125837,1125.821,9.008465,8.31888,0.15696,3.45312,16
1125902,1125.885,10.14549,9.417601,1.09872,3.61008,16
1125925,1125.909,10.85069,9.88848,1.41264,4.23792,16
1125949,1125.933,10.77093,9.731521,1.41264,4.39488,16
1125973,1125.957,10.92649,9.88848,0.94176,4.55184,16
1125998,1125.981,10.57706,9.57456,0.94176,4.39488,16
1126057,1126.041,10.38074,9.731521,0.15696,3.61008,16
1126082,1126.065,10.28896,9.57456,0.0,3.76704,16
1126106,1126.089,10.0172,9.260641,0.62784,3.76704,16
1126130,1126.113,9.526839,8.789761,1.25568,3.45312,16
1126152,1126.137,9.072506,8.475841,1.25568,2.98224,16
1126334,1126.317,11.78978,10.04544,0.7848001,6.12144,16
1126361,1126.341,10.89375,9.103681,0.47088,5.96448,16
1126385,1126.369,9.946856,8.161921,0.62784,5.65056,16
1126409,1126.393,9.080648,7.37712,1.09872,5.17968,16
1126469,1126.453,9.181826,7.691041,1.72656,4.7088,16
1126492,1126.477,8.597054,7.22016,1.5696,4.39488,16
1126517,1126.501,8.809359,7.0632,2.3544,4.7088,16
1126541,1126.525,9.145531,7.37712,2.3544,4.86576,16
1126565,1126.549,9.404511,7.37712,2.3544,5.33664,16
1126624,1126.609,10.10657,7.37712,2.51136,6.43536,16
1126649,1126.633,10.57822,7.848001,2.98224,6.43536,16
1126673,1126.657,10.99729,8.161921,3.29616,6.59232,16
1126697,1126.681,10.89036,8.31888,2.82528,6.43536,16
1126722,1126.705,10.82683,8.632801,2.66832,5.96448,16
1126781,1126.765,12.09814,9.731521,3.76704,6.12144,16
1126805,1126.789,12.51553,9.88848,3.924,6.59232,16
1126829,1126.813,11.9176,9.417601,3.45312,6.43536,16
1126853,1126.837,11.75839,9.731521,2.82528,5.96448,16
1126877,1126.861,11.33269,9.57456,2.19744,5.65056,16
1126937,1126.921,10.1297,8.946721,0.62784,4.7088,16
1126962,1126.945,10.39971,9.260641,0.47088,4.7088,16
1126985,1126.969,10.3653,9.103681,0.94176,4.86576,16
1127010,1126.993,9.528131,8.161921,1.41264,4.7088,16
1127033,1127.017,9.341429,7.848001,1.41264,4.86576,16
1127093,1127.077,10.45641,8.946721,1.5696,5.17968,16
1127118,1127.101,11.13089,9.103681,1.88352,6.12144,16
1127141,1127.125,10.70209,8.789761,1.88352,5.80752,16
1127165,1127.149,10.19274,8.161921,1.88352,5.80752,16
1127205,1127.189,9.034409,6.90624,1.41264,5.65056,16
1127241,1127.225,8.259438,5.96448,1.5696,5.4936,16
1127265,1127.249,8.41897,6.2784,1.72656,5.33664,16
1127288,1127.273,9.817218,7.22016,2.19744,6.2784,16
1127313,1127.297,12.56661,9.260641,3.924,7.53408,16
1127373,1127.357,9.833516,7.53408,1.5696,6.12144,16
1127397,1127.381,8.389656,6.59232,0.31392,5.17968,16
1127422,1127.405,8.073911,6.43536,-0.31392,4.86576,16
1127445,1127.429,8.672662,7.0632,-0.31392,5.02272,16
1127470,1127.453,9.987641,8.632801,0.0,5.02272,16
1127529,1127.513,12.04815,10.04544,2.19744,6.2784,16
1127553,1127.537,11.03865,9.260641,2.04048,5.65056,16
1127577,1127.561,9.580991,8.00496,0.94176,5.17968,16
1127601,1127.585,9.060278,7.53408,0.31392,5.02272,16
1127625,1127.609,8.75184,7.37712,0.0,4.7088,16
1127685,1127.669,10.86658,9.260641,0.62784,5.65056,16
1127709,1127.693,10.32601,8.789761,0.94176,5.33664,16
1127733,1127.717,10.13456,8.31888,1.25568,5.65056,16
1127758,1127.741,9.939424,8.161921,1.41264,5.4936,16
1127782,1127.765,9.936945,7.848001,1.25568,5.96448,16
1127841,1127.825,9.669297,7.691041,0.7848001,5.80752,16
1127865,1127.849,10.06137,8.161921,0.94176,5.80752,16
1127889,1127.873,10.10779,8.00496,0.7848001,6.12144,16
1127913,1127.897,11.03084,8.946721,0.47088,6.43536,16
1127937,1127.921,10.68482,8.946721,0.62784,5.80752,16
1127997,1127.981,10.51749,8.946721,0.62784,5.4936,16
1128021,1128.005,10.27579,8.632801,0.94176,5.4936,16
1128046,1128.029,9.749226,8.31888,0.7848001,5.02272,16
1128069,1128.053,9.67821,8.161921,0.47088,5.17968,16
1128109,1128.093,10.02703,8.475841,0.47088,5.33664,16
1128145,1128.129,9.804662,8.31888,0.31392,5.17968,16
1128170,1128.153,10.42337,8.632801,0.62784,5.80752,16
1128192,1128.177,10.61194,8.632801,0.7848001,6.12144,16
1128217,1128.201,10.18911,8.31888,0.94176,5.80752,16
1128277,1128.261,10.44109,8.31888,0.62784,6.2784,16
1128303,1128.285,10.1649,8.31888,0.62784,5.80752,16
1128329,1128.313,9.999966,8.31888,0.7848001,5.4936,16
1128354,1128.337,10.10535,8.475841,0.31392,5.4936,16
1128377,1128.361,10.02089,8.475841,0.31392,5.33664,16
1128438,1128.421,9.988873,8.31888,0.62784,5.4936,16
1128461,1128.445,9.946856,8.161921,0.62784,5.65056,16
1128485,1128.469,9.909635,8.00496,0.62784,5.80752,16
1128509,1128.493,10.06137,8.161921,0.94176,5.80752,16
1128534,1128.517,10.21688,8.00496,0.94176,6.2784,16
1128593,1128.577,10.49169,8.789761,0.94176,5.65056,16
1128618,1128.601,9.857289,8.475841,0.31392,5.02272,16
1128641,1128.625,9.756804,8.161921,0.31392,5.33664,16
1128665,1128.649,9.931985,8.161921,0.31392,5.65056,16
1128690,1128.673,10.10535,8.475841,0.31392,5.4936,16
1128853,1128.837,11.264,9.88848,-0.7848001,5.33664,16
1128878,1128.861,16.97347,15.22512,-5.96448,4.55184,16
1128902,1128.885,19.56216,18.52128,-0.47088,6.2784,16
1128924,1128.909,19.26648,18.36432,0.47088,5.80752,16
1128990,1128.973,8.372018,7.0632,1.88352,4.08096,16
1129013,1128.997,7.844861,5.65056,2.98224,4.55184,16
1129038,1129.021,8.238531,5.17968,3.29616,5.4936,16
1129060,1129.045,9.165711,5.80752,3.29616,6.2784,16
1129086,1129.069,8.842854,4.55184,3.45312,6.74928,16
1129145,1129.129,9.579705,1.72656,4.7088,8.161921,16
1129170,1129.153,9.611798,2.66832,4.86576,7.848001,16
1129197,1129.181,9.394027,3.924,4.55184,7.22016,16
1129222,1129.205,9.813453,5.96448,3.61008,6.90624,16
1129245,1129.229,10.95576,9.103681,1.25568,5.96448,16
1129306,1129.289,11.30766,10.2024,0.31392,4.86576,16
1129329,1129.313,11.27165,10.04544,1.5696,4.86576,16
1129352,1129.337,14.69233,13.96944,-3.29616,3.1392,16
1129378,1129.361,15.11143,13.96944,-5.02272,2.82528,16
1129401,1129.385,13.73019,12.5568,-4.08096,3.76704,16
1129461,1129.445,9.317662,7.53408,1.25568,5.33664,16
1129485,1129.469,8.823331,6.59232,1.5696,5.65056,16
1129509,1129.493,8.465661,5.96448,2.04048,5.65056,16
1129533,1129.517,8.528,6.2784,2.19744,5.33664,16
1129558,1129.541,10.53154,8.475841,2.98224,5.4936,16
1129617,1129.601,12.63309,10.35936,3.29616,6.43536,16
1129642,1129.625,10.6467,8.789761,2.04048,5.65056,16
1129668,1129.649,8.333674,6.43536,1.09872,5.17968,16
1129693,1129.677,6.659249,4.08096,1.5696,5.02272,16
1129716,1129.701,6.649994,3.924,1.41264,5.17968,16
1129777,1129.761,11.7521,9.57456,1.72656,6.59232,16
1129802,1129.785,14.87398,11.92896,4.7088,7.53408,16
1129826,1129.81,14.35305,11.45808,4.23792,7.53408,16
1129848,1129.833,11.5523,9.57456,3.1392,5.65056,16
1129873,1129.857,8.659869,7.22016,1.88352,4.39488,16
1129933,1129.917,9.052116,8.00496,2.19744,3.61008,16
1129957,1129.941,10.31885,8.946721,2.66832,4.39488,16
1129982,1129.965,11.24211,9.417601,3.29616,5.17968,16
1130005,1129.989,12.09814,9.88848,4.08096,5.65056,16
1130065,1130.049,10.40208,8.789761,1.5696,5.33664,16
1130089,1130.073,9.718854,8.31888,1.25568,4.86576,16
1130113,1130.097,9.884743,8.632801,1.5696,4.55184,16
1130137,1130.121,9.819727,8.31888,1.88352,4.86576,16
1130161,1130.145,10.32721,8.475841,2.82528,5.17968,16
1130221,1130.205,9.864783,7.848001,2.3544,5.4936,16
1130244,1130.229,10.53972,8.31888,2.51136,5.96448,16
1130269,1130.253,10.82683,8.632801,2.66832,5.96448,16
1130293,1130.277,10.78922,8.632801,2.51136,5.96448,16
1130317,1130.301,9.983939,8.00496,2.66832,5.33664,16
1130377,1130.361,9.569413,7.848001,2.51136,4.86576,16
1130401,1130.385,9.441115,7.53408,2.3544,5.17968,16
1130425,1130.409,9.404511,7.37712,2.3544,5.33664,16
1130449,1130.433,9.367764,7.53408,2.04048,5.17968,16
1130473,1130.457,9.646338,7.848001,1.72656,5.33664,16
1130533,1130.517,9.189871,7.53408,1.5696,5.02272,16
1130557,1130.541,9.954284,8.00496,2.19744,5.4936,16
1130582,1130.565,11.37717,8.946721,3.45312,6.12144,16
1130606,1130.589,12.20055,9.260641,4.86576,6.2784,16
1130629,1130.613,12.59402,9.103681,5.4936,6.74928,16
1130689,1130.673,9.285879,7.848001,1.5696,4.7088,16
1130713,1130.697,8.908086,7.691041,0.94176,4.39488,16
1130737,1130.721,8.695357,7.53408,0.94176,4.23792,16
1130761,1130.745,9.073864,7.691041,1.5696,4.55184,16
1130821,1130.805,10.78465,8.00496,4.08096,5.96448,16
1130845,1130.829,10.64323,7.691041,4.08096,6.12144,16
1130870,1130.853,10.06749,7.53408,3.29616,5.80752,16
1130893,1130.877,10.03317,7.848001,2.98224,5.4936,16
1130916,1130.901,10.3653,8.31888,2.51136,5.65056,16
1130977,1130.961,10.04299,8.31888,2.19744,5.17968,16
1131001,1130.985,10.09193,8.31888,2.04048,5.33664,16
1131025,1131.009,10.3284,8.31888,2.3544,5.65056,16
1131048,1131.033,10.53972,8.31888,2.51136,5.96448,16
1131073,1131.057,10.17944,7.691041,2.98224,5.96448,16
1131133,1131.117,10.37481,8.00496,2.82528,5.96448,16
1131158,1131.141,10.23976,8.161921,2.51136,5.65056,16
1131180,1131.165,10.24337,8.00496,2.66832,5.80752,16
1131204,1131.189,10.00736,7.848001,2.19744,5.80752,16
1131229,1131.213,10.33674,8.475841,2.19744,5.4936,16
1131409,1131.393,9.99134,7.848001,2.51136,5.65056,16
1131433,1131.417,9.879757,7.53408,2.66832,5.80752,16
1131457,1131.441,10.16369,7.848001,2.82528,5.80752,16
1131482,1131.465,10.08094,7.848001,2.51136,5.80752,16
1131506,1131.489,10.28058,8.31888,2.51136,5.4936,16
1131565,1131.549,10.24337,8.00496,2.66832,5.80752,16
1131590,1131.573,10.12118,7.848001,2.66832,5.80752,16
1131613,1131.597,9.953047,7.691041,2.82528,5.65056,16
1131636,1131.621,9.998734,7.691041,2.98224,5.65056,16
1131660,1131.645,10.28537,8.00496,2.82528,5.80752,16
1131721,1131.705,10.42456,8.00496,2.66832,6.12144,16
1131745,1131.729,10.45523,8.161921,2.66832,5.96448,16
1131769,1131.753,10.57123,8.475841,2.82528,5.65056,16
1131793,1131.777,9.953047,7.848001,2.3544,5.65056,16
1131853,1131.837,10.12118,7.848001,2.66832,5.80752,16
1131877,1131.861,10.27219,7.691041,2.98224,6.12144,16
1131901,1131.885,10.34627,7.848001,2.82528,6.12144,16
1131924,1131.909,9.959232,7.691041,2.51136,5.80752,16
1131950,1131.933,9.820981,7.691041,2.66832,5.4936,16
1132009,1131.993,9.679482,7.37712,2.3544,5.80752,16
1132034,1132.017,9.625885,7.37712,2.51136,5.65056,16
1132056,1132.041,9.788316,7.53408,2.66832,5.65056,16
1132081,1132.065,10.38549,8.00496,2.51136,6.12144,16
1132105,1132.089,11.22347,8.632801,2.82528,6.59232,16
1132166,1132.149,10.27219,7.691041,2.98224,6.12144,16
1132188,1132.173,9.923299,7.53408,2.82528,5.80752,16
1132212,1132.197,9.734052,7.22016,2.98224,5.80752,16
1132237,1132.221,10.39379,7.848001,3.29616,5.96448,16
1132261,1132.245,10.47524,8.00496,3.45312,5.80752,16
1132320,1132.305,9.859787,8.00496,2.51136,5.17968,16
1132346,1132.329,9.60667,7.691041,2.51136,5.17968,16
1132369,1132.353,9.502239,7.22016,2.82528,5.4936,16
1132393,1132.377,9.969123,7.53408,2.98224,5.80752,16
1132417,1132.401,10.53505,7.848001,3.45312,6.12144,16
1132477,1132.461,10.36649,8.161921,2.66832,5.80752,16
1132501,1132.485,10.23735,8.31888,2.66832,5.33664,16
1132526,1132.509,10.53622,8.632801,2.51136,5.4936,16
1132551,1132.533,10.3653,8.475841,2.66832,5.33664,16
1132613,1132.597,10.28058,8.161921,2.98224,5.4936,16
1132638,1132.621,10.15642,8.00496,2.98224,5.4936,16
1132661,1132.645,10.66751,8.31888,3.29616,5.80752,16
1132687,1132.669,10.11997,7.848001,2.98224,5.65056,16
1132714,1132.697,9.999966,7.691041,2.66832,5.80752,16
1132774,1132.757,9.944379,8.00496,2.82528,5.17968,16
1132797,1132.781,10.4458,8.31888,2.82528,5.65056,16
1132822,1132.806,10.36174,8.31888,2.82528,5.4936,16
1132844,1132.829,9.622045,7.37712,2.82528,5.4936,16
1132869,1132.853,9.999966,7.691041,2.66832,5.80752,16
1132929,1132.913,10.36649,8.161921,2.66832,5.80752,16
1132954,1132.937,10.32005,8.31888,2.66832,5.4936,16
1132979,1132.961,9.868528,8.00496,2.19744,5.33664,16
1133001,1132.985,10.23976,8.161921,2.51136,5.65056,16
1133025,1133.009,10.74231,8.475841,2.82528,5.96448,16
1133085,1133.069,10.16369,7.848001,2.82528,5.80752,16
1133108,1133.093,10.408,8.161921,2.82528,5.80752,16
1133133,1133.117,10.16369,7.848001,2.82528,5.80752,16
1133157,1133.141,10.1552,8.00496,2.66832,5.65056,16
1133181,1133.165,10.06871,8.00496,2.66832,5.4936,16
1133240,1133.225,10.32005,8.31888,2.66832,5.4936,16
1133265,1133.249,10.16369,7.848001,2.82528,5.80752,16
1133289,1133.273,10.11997,7.848001,2.98224,5.65056,16
1133313,1133.297,10.24217,8.00496,2.98224,5.65056,16
1133373,1133.357,9.98764,8.161921,2.51136,5.17968,16
1133397,1133.381,10.49991,8.632801,2.3544,5.4936,16
1133421,1133.405,10.03194,8.161921,2.3544,5.33664,16
1133445,1133.429,10.27938,8.161921,2.66832,5.65056,16
1133469,1133.453,10.42101,8.475841,2.19744,5.65056,16
1133528,1133.513,10.02826,8.00496,2.51136,5.4936,16
1133553,1133.537,10.27938,8.161921,2.66832,5.65056,16
1133577,1133.561,10.36174,8.31888,2.82528,5.4936,16
1133601,1133.585,9.94438,7.848001,2.66832,5.4936,16
1133626,1133.609,10.2024,8.161921,2.3544,5.65056,16
1133685,1133.669,10.19395,8.161921,2.66832,5.4936,16
1133709,1133.693,9.904661,8.00496,2.3544,5.33664,16
1133733,1133.717,10.06994,8.161921,2.51136,5.33664,16
1133756,1133.741,9.868528,8.00496,2.19744,5.33664,16
1133781,1133.765,9.990107,8.00496,2.3544,5.4936,16
1133950,1133.933,10.3653,8.31888,2.51136,5.65056,16
1133974,1133.957,10.15399,8.161921,2.51136,5.4936,16
1133997,1133.981,10.29016,8.161921,2.3544,5.80752,16
1134021,1134.005,9.864783,7.848001,2.3544,5.4936,16
1134045,1134.029,10.1552,8.00496,2.66832,5.65056,16
1134105,1134.089,10.37125,8.475841,2.3544,5.4936,16
1134129,1134.113,10.23976,8.161921,2.51136,5.65056,16
1134153,1134.137,9.990107,8.00496,2.3544,5.4936,16
1134177,1134.161,9.904661,8.00496,2.3544,5.33664,16
1134201,1134.185,10.32124,8.161921,2.82528,5.65056,16
1134261,1134.245,10.04299,7.848001,2.3544,5.80752,16
1134285,1134.269,10.11631,8.161921,2.3544,5.4936,16
1134309,1134.293,10.27938,8.161921,2.66832,5.65056,16
1134333,1134.317,10.57822,8.31888,2.66832,5.96448,16
1134358,1134.341,10.07727,8.00496,2.3544,5.65056,16
1134417,1134.401,10.4458,8.31888,2.82528,5.65056,16
1134442,1134.425,10.24337,8.00496,2.66832,5.80752,16
1134465,1134.449,9.99134,7.848001,2.51136,5.65056,16
1134488,1134.473,10.11509,8.00496,2.51136,5.65056,16
1134549,1134.533,10.24337,8.00496,2.66832,5.80752,16
1134573,1134.557,10.23976,8.161921,2.51136,5.65056,16
1134598,1134.581,10.11509,8.00496,2.51136,5.65056,16
1134620,1134.605,10.02826,8.00496,2.51136,5.4936,16
1134645,1134.629,9.820981,8.00496,2.3544,5.17968,16
1134705,1134.689,10.32005,8.31888,2.66832,5.4936,16
1134730,1134.713,10.15399,8.161921,2.51136,5.4936,16
1134752,1134.737,10.02826,8.00496,2.51136,5.4936,16
1134777,1134.761,10.06871,8.00496,2.66832,5.4936,16
1134801,1134.785,10.15399,8.161921,2.51136,5.4936,16
1134861,1134.845,10.06871,8.00496,2.66832,5.4936,16
1134884,1134.869,10.23615,8.161921,2.82528,5.4936,16
1134909,1134.893,10.07483,7.848001,2.82528,5.65056,16
1134933,1134.917,10.11144,8.00496,2.82528,5.4936,16
1134957,1134.941,10.15278,8.161921,2.82528,5.33664,16
1135018,1135.001,9.858538,7.848001,2.66832,5.33664,16
1135041,1135.025,10.36649,8.161921,2.66832,5.80752,16
1135065,1135.049,10.36649,8.161921,2.66832,5.80752,16
1135090,1135.073,10.06994,8.161921,2.51136,5.33664,16
1135112,1135.097,10.16005,8.31888,2.3544,5.33664,16
1135173,1135.157,9.832263,7.53408,2.82528,5.65056,16
1135197,1135.181,9.902174,7.848001,2.82528,5.33664,16
1135222,1135.205,10.28896,8.00496,3.1392,5.65056,16
1135245,1135.229,10.37599,8.00496,3.1392,5.80752,16
1135269,1135.253,10.66173,8.31888,2.98224,5.96448,16
1135329,1135.313,10.23615,8.161921,2.82528,5.4936,16
1135353,1135.337,10.57473,8.632801,2.66832,5.4936,16
1135378,1135.361,10.11631,8.31888,2.51136,5.17968,16
1135400,1135.385,10.06994,8.161921,2.51136,5.33664,16
1135461,1135.445,9.732786,7.848001,2.51136,5.17968,16
1135485,1135.469,10.27938,8.31888,2.82528,5.33664,16
1135510,1135.493,10.28537,8.475841,2.66832,5.17968,16
1135533,1135.517,9.869777,8.161921,2.66832,4.86576,16
1135557,1135.541,10.11997,8.31888,2.82528,5.02272,16
1135617,1135.601,10.95014,8.946721,3.61008,5.17968,16
1135642,1135.625,10.40445,8.161921,4.23792,4.86576,16
1135665,1135.649,9.790833,7.691041,3.61008,4.86576,16
1135688,1135.673,9.652721,7.848001,3.29616,4.55184,16
1135713,1135.697,9.535886,8.00496,2.98224,4.23792,16
1135774,1135.757,12.39189,10.04544,4.55184,5.65056,16
1135797,1135.781,11.39772,9.57456,2.51136,5.65056,16
1135822,1135.805,10.87904,9.103681,1.88352,5.65056,16
1135845,1135.829,9.197909,8.00496,1.09872,4.39488,16
1135870,1135.853,7.703843,7.22016,-0.31392,2.66832,16
1135929,1135.913,9.629724,9.103681,-2.51136,1.88352,16
1135953,1135.937,9.778244,9.260641,-2.51136,1.88352,16
1135978,1135.961,9.373023,8.946721,-1.72656,2.19744,16
1136001,1135.985,9.657825,9.260641,-1.09872,2.51136,15
1136061,1136.045,8.35729,8.00496,-0.47088,2.3544,15
1136085,1136.069,10.08705,9.57456,0.47088,3.1392,15
1136110,1136.093,10.4458,10.04544,-0.47088,2.82528,15
1136133,1136.117,10.42219,10.04544,-2.04048,1.88352,15
1136158,1136.141,9.702364,9.260641,-1.88352,2.19744,15
1136217,1136.201,10.70325,10.2024,-2.04048,2.51136,15
1136242,1136.225,10.57473,10.2024,-0.7848001,2.66832,15
1136267,1136.249,11.09209,10.67328,-0.47088,2.98224,15
1136293,1136.277,10.69749,10.35936,-1.25568,2.3544,15
1136316,1136.301,10.20844,9.88848,-0.94176,2.3544,15
1136498,1136.481,10.13091,9.57456,-3.29616,-0.31392,15
1136520,1136.505,9.98764,9.57456,-2.82528,-0.31392,15
1136545,1136.529,10.43637,10.2024,-2.19744,0.0,15
1136569,1136.553,10.72624,10.35936,-2.66832,-0.7848001,15
1136593,1136.577,11.55656,10.67328,-4.08096,-1.72656,15
1136653,1136.637,10.45995,9.57456,-3.76704,-1.88352,15
1136676,1136.661,9.283226,8.161921,-3.924,-2.04048,15
1136701,1136.685,8.816347,7.691041,-3.61008,-2.3544,15
1136725,1136.709,9.53201,7.53408,-4.7088,-3.45312,15
1136784,1136.769,9.868529,7.53408,-5.02272,-3.924,15
1136809,1136.793,10.10657,7.691041,-4.86576,-4.39488,15
1136833,1136.817,9.98764,7.53408,-4.86576,-4.39488,15
1136857,1136.841,10.02826,7.37712,-5.17968,-4.39488,15
1136881,1136.865,9.105034,6.90624,-4.7088,-3.61008,15
1136941,1136.925,8.8526,6.59232,-4.55184,-3.76704,15
1136965,1136.949,8.552521,6.59232,-4.08096,-3.61008,15
1136989,1136.973,10.07605,8.161921,-3.76704,-4.55184,15
1137013,1136.997,12.92611,9.731521,-5.17968,-6.74928,15
1137036,1137.021,14.69149,9.417601,-7.0632,-8.789761,15
1137097,1137.081,9.638673,8.00496,-3.29616,-4.23792,15
1137121,1137.105,9.273932,8.00496,-3.61008,-2.98224,15
1137145,1137.129,8.87206,7.37712,-3.924,-2.98224,15
1137168,1137.153,9.219313,7.37712,-4.55184,-3.1392,15
1137229,1137.213,11.27056,9.417601,-5.33664,-3.1392,15
1137253,1137.237,11.501,9.417601,-5.80752,-3.1392,15
1137277,1137.261,11.81899,10.2024,-5.33664,-2.66832,15
1137301,1137.285,11.85438,10.35936,-5.02272,-2.82528,15
1137325,1137.309,11.65316,10.35936,-4.7088,-2.51136,15
1137385,1137.369,11.38474,10.04544,-4.55184,-2.82528,15
1137409,1137.393,10.61542,9.57456,-3.61008,-2.82528,15
1137433,1137.417,10.15035,9.103681,-3.61008,-2.66832,15
1137457,1137.441,10.62933,9.417601,-3.924,-2.98224,15
1137481,1137.465,9.980238,8.632801,-4.23792,-2.66832,15
1137542,1137.525,7.978757,7.22016,-2.82528,-1.88352,15
1137565,1137.549,8.881773,7.53408,-4.23792,-2.04048,15
1137589,1137.573,8.373489,7.0632,-3.924,-2.19744,15
1137613,1137.597,7.938516,6.59232,-3.924,-2.04048,15
1137673,1137.657,8.696774,7.22016,-4.23792,-2.3544,15
1137696,1137.681,8.565473,7.0632,-4.39488,-2.04048,15
1137721,1137.705,7.887143,6.2784,-4.23792,-2.19744,15
1137745,1137.729,7.686234,5.96448,-4.23792,-2.3544,15
1137769,1137.753,10.13699,7.37712,-6.12144,-3.29616,15
1137830,1137.813,14.3702,9.260641,-10.2024,-4.08096,15
1137853,1137.837,11.84606,7.53408,-8.789761,-2.51136,15
1137877,1137.861,10.31049,7.37712,-7.0632,-1.41264,15
1137901,1137.885,8.809359,5.80752,-6.43536,-1.5696,15
1137926,1137.909,8.605646,4.08096,-7.37712,-1.72656,15
1137985,1137.969,9.019398,6.74928,-5.96448,-0.47088,15
1138009,1137.993,8.887319,7.22016,-5.17968,-0.15696,15
1138034,1138.017,9.829757,8.00496,-5.65056,-0.7848001,15
1138058,1138.041,10.87904,7.53408,-7.53408,-2.19744,15
1138117,1138.101,11.70694,7.0632,-8.946721,-2.66832,15
1138142,1138.125,12.84389,7.22016,-10.04544,-3.45312,15
1138165,1138.149,9.861036,5.4936,-8.00496,-1.72656,15
1138190,1138.173,7.345325,4.86576,-5.4936,-0.31392,15
1138212,1138.197,8.355817,6.2784,-5.4936,0.47088,15
1138274,1138.257,9.191212,5.02272,-7.691041,-0.31392,15
1138300,1138.281,8.959104,4.55184,-7.691041,-0.62784,15
1138326,1138.309,10.1649,5.80752,-8.31888,-0.62784,15
1138353,1138.337,10.17822,6.2784,-8.00496,-0.31392,15
1138377,1138.361,9.688387,6.2784,-7.37712,-0.15696,15
1138438,1138.421,10.45288,7.0632,-7.691041,-0.47088,15
1138461,1138.445,11.04311,7.22016,-8.31888,-0.7848001,15
1138485,1138.469,10.12605,6.74928,-7.53408,-0.47088,15
1138509,1138.493,9.809686,6.43536,-7.37712,-0.62784,15
